,lat,lon,objectid,treeid,height,spread,diameter,notes,scientific,common,state_id,site_address,date_height,date_spread,circumf,date_circumference,year_designated,date_desig,ownership,neighborhood,neighborhood_cd,plaque_adjustment_date,plaque_notes
1,45.51672923,-122.6840138,1,1,85,107,48,This tree was planted in front of the home of Martin and Rosetta Burrell in 1870 and is thus known as the 'Burrell Elm'.,Ulmus americana,American elm,1S1E04AA  6200,1111 SW 10th AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,12.8,2018/08/10 00:00:00+00,1973,1973/01/01 00:00:00+00,Private,DOWNTOWN,17,2018/08/10 00:00:00+00,
2,45.51716693,-122.6825746,2,2,63,95,54,This tree was planted beside the Sylvester Farrell house in 1880.,Platanus x acerifolia,London planetree,1S1E04AA  2100,NW/C SW PARK & SW MAIN ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.3,2018/08/10 00:00:00+00,1975,1975/01/01 00:00:00+00,Right Of Way,DOWNTOWN,17,2018/08/10 00:00:00+00,New plaque 2018
3,45.53442499,-122.6506587,3,3,74,61,60,"This tree is at the corner of NE 15th Ave and NE Weidler St, in an open patio area. It was planted near the George Nicolai home in the 1890s.",Liriodendron tulipifera,Tulip tree,1N1E26DC  13500,1403 NE WEIDLER ST,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,15.7,2018/09/05 00:00:00+00,1993,1993/01/11 00:00:00+00,"Private, Side Yard, Corner Lot",LLOYD DISTRICT,37,2018/09/05 00:00:00+00,
4,45.5073902,-122.631848,4,4,45,59,59,This tree is known as the Picnic Oak and is on the west side of the lot between SE Lincoln St and SE Grant St.,Quercus garryana,Oregon white oak,1S1E01CD  1600,2137 SE 32nd PL,2018/08/24 00:00:00+00,2018/08/24 00:00:00+00,15.3,2018/08/24 00:00:00+00,1993,1993/01/11 00:00:00+00,"Private, Side Yard",RICHMOND,54,2018/08/24 00:00:00+00,
5,45.51798031,-122.6945953,5,5,102,58,39,"This tree is located in a built out planter at the intersection and is believed to have been planted sometime in the late 19th century by Henry Miller, one of Portland's first florists.",Pinus nigra,Austrian pine,1S1E04BA 6800,COR JEFFERSON & SW 20TH,2019/09/10 19:44:00+00,2019/09/10 19:44:09+00,10.6,2019/09/10 19:44:14+00,1993,1993/01/11 00:00:00+00,Right Of Way (Trimet),GOOSE HOLLOW,23,2019/09/10 21:08:51+00,"Replaced nails with new hardware (screws, washers and springs)"
6,45.51782196,-122.6947724,6,6,85,79,59,This tree is at the corner of SW Howards Way and SW 20th Ave.,Cedrus libani ssp. libani,Cedar of Lebanon,1S1E04BA9 70000,2024 SW HOWARDS WAY,,,15.4,,1993,1993/01/11 00:00:00+00,"Private, Side Yard",GOOSE HOLLOW,23,,
7,45.53896908,-122.5589969,7,7,85,71,88,This tree is at the end of the street.,Fagus sylvatica,European beech,1N2E28DA  700,10115 NE THOMPSON ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,23.1,2018/08/10 00:00:00+00,1994,1994/01/26 00:00:00+00,"Right Of Way, Unimproved",PARKROSE HEIGHTS,48,2018/08/10 00:00:00+00,
8,45.57698179,-122.7181737,8,8,94,111,66,This tree is on the east side of the lot between N Stafford St and N Syracuse St.,Quercus garryana,Oregon white oak,1N1E17BB  100,7168 N OLIN AVE,2018/09/19 00:00:00+00,2018/09/19 00:00:00+00,17.2,2018/09/19 00:00:00+00,1994,1994/01/26 00:00:00+00,"Right Of Way, Unimproved",UNIVERSITY PARK,64,2018/09/19 00:00:00+00,New plaque 2018
9,45.5131152,-122.6972742,9,9,100,105,81,"This tree is deep in the front yard, but is still very visible, it was planted in the early 1920s by Dr. A.S. Nichols.",Quercus rubra,Northern red oak,1S1E04BD  12100,1961 SW VISTA AVE,,,21.15,,1994,1994/01/26 00:00:00+00,"Private, Front Yard",SOUTHWEST HILLS,60,,
10,45.53198958,-122.6984673,10,10,80,108,61,"This tree is on the west end of the address block, around the corner on NW Overton.",Quercus garryana,Oregon white oak,1N1E33BB  900,1310-1338 NW 23RD AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.1,2018/08/10 00:00:00+00,1994,1994/01/26 00:00:00+00,"Private, Side Yard",NORTHWEST DISTRICT,45,2018/08/10 00:00:00+00,"Has two plaques, one on public street side and the other towards building"
11,45.51973186,-122.7007055,11,11,80,55,60,south side between SW 23rd Ave and Washington Park,Liriodendron tulipifera,Tulip tree,1N1E33CC  6900,2390 SW MADISON ST,,,15.6,,1994,1994/01/26 00:00:00+00,"Private, Front Yard",GOOSE HOLLOW,23,,
12,45.52646925,-122.6905173,12,14,89,63,59,This tree is in the southeast corner of Couch Park. It is perhaps the largest Cucumber Tree in the city. It was planted around 1900 on the estate of Cicero Horatius Lewis who owned the only house ever to be built on this block (in 1879-80). The house wa*,Magnolia acuminata,Cucumber tree,1N1E33AC  8200,1961 NW GLISAN ST,2019/09/10 16:01:55+00,2019/09/10 16:01:37+00,16.3,2019/09/10 16:01:46+00,1994,1994/03/23 00:00:00+00,Portland Parks & Recreation (Couch Park),NORTHWEST DISTRICT,45,2019/09/10 21:11:31+00,Good condition 
13,45.49213861,-122.6307621,13,15,101,105,61,"This tree is at the end of SE 33rd Pl, where it runs into Kenilworth Park.",Platanus occidentalis,American sycamore,1S1E12CD  11000,HOLGATE & SE 32ND AVE,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,16.1,2018/09/06 00:00:00+00,1994,1994/03/23 00:00:00+00,"Right Of Way, Unimproved",CRESTON-KENILWORTH,15,2018/09/06 00:00:00+00,
14,45.46587278,-122.6492572,14,16,88,102,69,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea and was planted in 1892",Fagus sylvatica f. purpurea,Copper beech,1S1E23DB  17200,1579 SE NEHALEM ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,18.1,2018/08/31 00:00:00+00,1994,1994/03/23 00:00:00+00,"Private, Front Yard",SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
15,45.49319897,-122.6334452,15,17,112,87,61,south side between SE 31st Ave and SE 32nd Ave,Liriodendron tulipifera,Tulip tree,1S1E12CD  6600,3104 SE GLADSTONE ST,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,16.5,2018/09/06 00:00:00+00,1994,1994/03/23 00:00:00+00,"Private, Front Yard",CRESTON-KENILWORTH,15,2018/09/06 00:00:00+00,
16,45.48423326,-122.6245777,16,18,91,53,36,This tree was planted by Joseph A. Manning in the early 1920s.,Pinus radiata,Monterey pine,1S1E13AD  12700,5330 SE 37TH AVE,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,9.7,2018/09/06 00:00:00+00,1994,1994/03/23 00:00:00+00,Right of Way,REED,53,2018/09/06 00:00:00+00,
17,45.55852428,-122.6859828,17,19,95,110,84,"This tree is on the north side of the lot, between N Denver Ave and N Concord Ave.",Quercus garryana,Oregon white oak,1N1E21AD  2900,1815 N HUMBOLDT ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,22.1,2018/08/10 00:00:00+00,1994,1994/03/23 00:00:00+00,"Private, Front Yard",OVERLOOK,47,2018/08/10 00:00:00+00,New plaque 2018
18,45.47945864,-122.6272983,18,20,89,93,70,"This tree is on the Reed College Campus, adjacent to the sidewalk, across the street from 3436 SE Woodstock Blvd.",Quercus velutina,Black oak,1S1E13    100,3203 SE WOODSTOCK BLVD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,18.44,2018/08/10 00:00:00+00,1994,1994/06/22 00:00:00+00,Private (Reed Campus),REED,53,2018/08/10 00:00:00+00,
19,45.47134818,-122.6535421,19,21,77,93,63,This tree is on the south side of the lot between SW 11th Ave and SW 13th Ave.,Quercus garryana,Oregon white oak,1S1E23BD  1600,1224 SE SELLWOOD BLVD,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,16.5,2018/08/31 00:00:00+00,1994,1994/06/22 00:00:00+00,"Private, Front Yard",SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
20,45.46907328,-122.659165,20,22,64,88,41,"This tree is located in Sellwood Park, adjacent to the entrance gate at Malden & 7th Ave.",Betula nigra,River birch,1S1E23    300,7951 SE 7TH AVE,2019/09/03 16:32:49+00,2019/09/03 16:15:13+00,10.6,2019/09/03 16:08:04+00,1994,1994/06/22 00:00:00+00,Portland Parks & Recreation,SELLWOOD-MORELAND,57,2019/09/03 21:13:06+00,Good condition 
21,45.54324128,-122.6412137,21,24,76,63,46,This tree is one of a pair of Heritage Catalpas at this address.,Catalpa speciosa,Northern catalpa,1N1E26AD  15100,2827 NE 24TH AVE,2019/09/05 20:56:59+00,2016/09/05 20:57:05+00,12.6,2019/09/05 20:57:24+00,1994,1994/10/23 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:15:17+00,"Replaced nails with new hardware (screws, washers and springs)"
22,45.54316581,-122.6412064,22,25,85,72,48,This tree is one of a pair of Heritage Catalpas at this address.,Catalpa speciosa,Northern catalpa,1N1E26AD  15100,2827 NE 24TH AVE,2019/09/05 20:56:01+00,2019/09/05 20:56:10+00,13.5,2019/09/05 20:56:16+00,1994,1994/10/23 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:16:33+00,"Replaced nails with new hardware (screws, washers and springs)"
23,45.57467033,-122.7254743,23,27,65,96,56,"This tree is on the University of Portland campus; on the south side of Willamette, between N Haven & N Hodge.",Quercus garryana,Oregon white oak,1N1E18A   100,5000 N WILLAMETTE BLVD,2019/09/18 20:25:42+00,2019/09/18 20:25:45+00,14.8,2019/09/18 20:25:56+00,1994,1994/10/23 00:00:00+00,"Private, University of Portl",UNIVERSITY PARK,64,,
24,45.50707771,-122.6406206,24,30,101,84,49,This may be the only Tartan Elm in Portland and can be found along SE Grant St. at this address.,Ulmus minor `Variegata',Tartan elm,1S1E01CC  13800,2120 SE 24TH AVE,2018/09/25 19:13:16+00,2018/09/25 19:15:43+00,13.5,2018/09/25 19:17:53+00,1994,1994/10/23 00:00:00+00,Right Of Way,HOSFORD-ABERNETHY,29,2018/09/25 19:16:03+00,
25,45.4791252,-122.5840862,25,31,73,76,50,This tree is along SE 77th Ave.,Juglans nigra,Black walnut,1S2E17DD  20800,7703 SE MARTINS ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,13.3,2018/08/31 00:00:00+00,1994,1994/10/23 00:00:00+00,Right Of Way (SE 77th),MT. SCOTT-ARLETA,41,2018/08/31 00:00:00+00,
26,45.4631262,-122.6489589,26,32,84,66,35,Property on north side between SE 16th Ave and SE 17th Ave. Tree located on SE 16th Ave,Carya tomentosa,Mockernut hickory,1S1E23DC  7900,1609 SE UMATILLA ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,9.3,2018/08/31 00:00:00+00,1994,1994/10/23 00:00:00+00,Right Of Way,SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
27,45.52137127,-122.6325148,27,33,81,55,29,"South tree is in the rear yard of the address, but the top can be seen from the street.",Carya laciniosa,Shellbark hickory,1N1E36CD  17100,143 SE 32ND AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,7.65,2018/08/10 00:00:00+00,1994,1994/10/23 00:00:00+00,"Private, Rear Yard",KERNS,33,2018/08/10 00:00:00+00,
28,45.52143964,-122.6325133,28,34,75,50,28,"North tree is in the rear yard of the address, but the top can be seen from the street.",Carya laciniosa,Shellbark hickory,1N1E36CD  17100,143 SE 32ND AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,7.25,2018/08/10 00:00:00+00,1994,1994/10/23 00:00:00+00,"Private, Rear Yard",KERNS,33,2018/08/10 00:00:00+00,
29,45.51902348,-122.6875784,29,35,95,93,53,"This tree is at Lincoln High School, on the corner of SW Salmon and SW 14th Ave.  The tree was planted in the late 19th century on the Jacob Kamm estate, 13 acres bordered by SW Salmon, SW Jefferson, SW 14th and SW 18th. The Kamm house was moved in 1950*",Juglans nigra,Black walnut,1S1E04AB  100,1600 SW SALMON ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,13.9,2018/08/10 00:00:00+00,1994,1994/10/23 00:00:00+00,Portland Public Schools,GOOSE HOLLOW,23,2018/08/10 00:00:00+00,
30,45.52554894,-122.6997484,30,36,80,54,54,This tree was planted in the late 19th century. It was the only elm left standing on the north side of that block on Flanders after the Columbus Day storm of 1962.,Ulmus minor var. vulgaris,English elm,1N1E33CB  3900,2363 NW FLANDERS ST,,,14.1,,1994,1994/10/23 00:00:00+00,Right Of Way,NORTHWEST DISTRICT,45,,
31,45.50260545,-122.6799221,31,37,48,44,40,This tree is adjacent to SW 2nd Ave at the rear of the lot.,Magnolia grandiflora,Southern magnolia,1S1E10BB  6900,212 WI/ SW MEADE ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,9.5,2018/08/10 00:00:00+00,1994,1994/10/23 00:00:00+00,"Private, Rear Yard",SOUTH PORTLAND,59,2018/08/10 00:00:00+00,
32,45.48294349,-122.6213309,32,38,128,107,80,east side between SE Insley St and SE Harold St,Liriodendron tulipifera,Tulip tree,1S1E13AD  16700,5450 SE 40TH AVE,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,20.9,2018/09/06 00:00:00+00,1995,1995/02/22 00:00:00+00,"Private, Side Yard",WOODSTOCK,66,2018/09/06 00:00:00+00,
33,45.51462389,-122.6505456,33,39,71,65,52,east side between SE Taylor St and SE Salmon St,Catalpa speciosa,Northern catalpa,1S1E02AC  3700,1126 SE 15TH AVE,2018/08/29 00:00:00+00,2018/08/29 00:00:00+00,13.7,2018/08/29 00:00:00+00,1995,1995/02/22 00:00:00+00,Right Of Way,BUCKMAN,12,2018/08/29 00:00:00+00,
34,45.51000729,-122.6439764,34,40,50,86,79,east side between SE Market St and SE Stephens St,Platanus x acerifolia,London planetree,1S1E02DA  8600,1816 SE 21ST AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,20.68,2018/08/10 00:00:00+00,1995,1995/02/22 00:00:00+00,"Private, Front Yard",HOSFORD-ABERNETHY,29,2018/08/10 00:00:00+00,
35,45.50056356,-122.6298995,35,41,100,47,36,This tree is on the north side between SE 33rd Ave and SE 35th Ave.,Aesculus flava,Yellow buckeye,1S1E12AC  13200,3387 SE TIBBETTS ST,2019/09/03 18:26:18+00,2019/09/03 18:26:29+00,10.9,2019/09/03 18:26:37+00,1995,1995/02/22 00:00:00+00,Right Of Way,RICHMOND,54,2019/09/03 21:18:50+00,"Adjusted with 1/2"" space"
36,45.52914967,-122.705184,36,45,92,98,53,This tree is visible from NW Marcia.,Quercus rubra,Northern red oak,1N1E32AD  3000,2642 NW LOVEJOY ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.1,2018/08/10 00:00:00+00,1995,1995/02/22 00:00:00+00,"Private, Rear Yard",HILLSIDE,28,2018/08/10 00:00:00+00,
37,45.52544495,-122.6994645,37,46,80,75,58,"This tree was planted in the late 19th century. It was condemned to be cut down by the Portland City Council in 1963, but a devoted group of tree lovers saved its life.",Ulmus x hollandica,Dutch elm,1N1E33CB  3200 A1,2330 NW FLANDERS ST,,,15.1,,1995,1995/02/22 00:00:00+00,Right Of Way,NORTHWEST DISTRICT,45,,
38,45.50103375,-122.6601818,38,47,32,40,34,This tree is only partially visible from the sidewalk along SE Mcloughlin Blvd.,Ulmus glabra `Camperdownii',Camperdown elm,1S1E11BC  7300,3040 SE MCLOUGHLIN BLVD,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,8.8,2018/08/22 00:00:00+00,1995,1995/07/05 00:00:00+00,"Private, Side Yard",BROOKLYN,11,2018/08/22 00:00:00+00,
39,45.46942077,-122.6592491,39,48,92,53,33,This tree is just south of the entrance to the park at SE Malden St and SE 7th Ave.,Nyssa sylvatica,Tupelo,1S1E23    300,7951 SE 7TH AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,8.7,2018/08/10 00:00:00+00,1995,1995/07/05 00:00:00+00,"Portland Parks & Recreation, (Sellwood Park)",SELLWOOD-MORELAND,57,2018/08/10 00:00:00+00,
40,45.50708298,-122.6546441,40,49,61,58,54,east side between SE Grant St and SE Sherman St,Tilia platyphyllos,Bigleaf linden,1S1E02CD  13700,2204 SE 11TH AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.01,2018/08/10 00:00:00+00,1995,1995/07/05 00:00:00+00,Right Of Way,HOSFORD-ABERNETHY,29,2018/08/10 00:00:00+00,New plaque 2018
41,45.46842263,-122.7107434,41,52,62,35,35,"This tree is located at the Multnomah Arts Center, in a planter in the west parking lot, between Capitol Hwy and the lot.",Cryptomeria japonica,Cryptomeria,1S1E20DB  5600,7688 SW CAPITOL HWY,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,9.2,2018/08/10 00:00:00+00,1995,1995/07/05 00:00:00+00,"Portland Parks & Recreation, (Multnomah Comm. Center)",MULTNOMAH,43,2018/08/10 00:00:00+00,
42,45.51134681,-122.6991081,42,53,50,81,38,This tree is located along SW 21st Ave.,Fraxinus latifolia,Oregon ash,1S1E04CB  1800,2038 SW MYRTLE,,,10,,1995,1995/07/05 00:00:00+00,"City of Portland (Right of Way), SE 21st",SOUTHWEST HILLS,60,,
43,45.51144544,-122.6857905,43,54,84,84,72,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea.  This tree is at the main entrance to PSU's Millar Library and was planted in the 1890s.",Fagus sylvatica f. purpurea,Copper beech,1S1E04DA  6800,1875 SW PARK AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,18.75,2018/08/10 00:00:00+00,1995,1995/07/05 00:00:00+00,"Public, PSU Campus",DOWNTOWN,17,2018/08/10 00:00:00+00,
44,45.54157879,-122.6494972,44,55,105,56,44,This is the north tree in a pair of Heritage Sweetgums at this location.,Liquidambar styraciflua,American sweetgum,1N1E26AC  17200,2617 NE 16TH AVE,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,11.6,2018/08/22 00:00:00+00,1995,1995/07/05 00:00:00+00,Right Of Way,IRVINGTON,31,2018/08/22 00:00:00+00,New plaque 2018
45,45.54149959,-122.6495009,45,56,106,54,46,This is the south tree in a pair of Heritage Sweetgums at this location.,Liquidambar styraciflua,American sweetgum,1N1E26AC  17200,2617 NE 16TH AVE,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,12.2,2018/08/22 00:00:00+00,1995,1995/07/05 00:00:00+00,Right Of Way,IRVINGTON,31,2018/08/22 00:00:00+00,New plaque 2018
46,45.49136011,-122.6540732,46,57,69,32,27,south side between SE 11th Ave and SE 12th Ave,Cunninghamia lanceolata,China fir,1S1E11CD  14100,1104 SE MALL ST,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,6.9,2018/08/22 00:00:00+00,1995,1995/11/29 00:00:00+00,Right Of Way,BROOKLYN,11,2018/08/22 00:00:00+00,
47,45.50901077,-122.6346029,47,58,63,91,56,east side between SE Stephens St and SE Market St,Juglans nigra,Black walnut,1S1E01CA  10900,1942 SE 30TH AVE,2018/08/29 00:00:00+00,2018/08/29 00:00:00+00,14.7,2018/08/29 00:00:00+00,1995,1995/11/29 00:00:00+00,"Private, Front Yard",RICHMOND,54,2018/08/29 00:00:00+00,
48,45.51058362,-122.6411238,48,61,87,38,43,east side between SE Market St and SE Stephens St,Pinus monticola,Western white pine,1S1E01CB  12500,1726 SE 24TH AVE,2018/09/25 19:43:23+00,2018/09/25 19:44:21+00,11.7,2018/09/25 19:47:42+00,1995,1995/11/29 00:00:00+00,"Private, Front Yard",HOSFORD-ABERNETHY,29,2018/09/25 19:45:45+00,
49,45.51225497,-122.5954796,49,62,126,88,63,"This tree is gigantic and can be found on the southeast corner of the rectangular reservoir, on the west side of Mt. Tabor Park.",Tilia platyphyllos,Bigleaf linden,1S2E05    100,6325 SE DIVISION ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.59,2018/08/10 00:00:00+00,1995,1995/11/29 00:00:00+00,"Portland Parks & Recreation, Mt Tabor",MT. TABOR,42,2018/08/10 00:00:00+00,
50,45.50529628,-122.6398283,50,63,92,63,43,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea.  This tree is only partially visible from the street.",Fagus sylvatica f. purpurea,Copper beech,1S1E01CC  17400,2401 SE 26TH AVE,2018/09/25 18:25:58+00,2018/09/25 18:26:01+00,13.6,2018/09/25 18:24:41+00,1995,1995/11/29 00:00:00+00,"Private, Side Yard",HOSFORD-ABERNETHY,29,2018/09/25 18:24:45+00,Needs new plaque
51,45.50528164,-122.6397235,51,64,89,83,55,west side between SE Caruthers St and SE Division St,Castanea sativa,Spanish chestnut,1S1E01CC  17400,2401 SE 26TH AVE,2018/09/25 18:15:23+00,2018/09/25 18:15:32+00,15.8,2018/09/25 18:15:39+00,1995,1995/11/29 00:00:00+00,"Private, Side Yard",HOSFORD-ABERNETHY,29,2018/09/25 18:15:43+00,
52,45.54378399,-122.6553701,52,66,100,81,58,north side between NE 10th Ave and NE 11th Ave,Quercus rubra,Northern red oak,1N1E26BD  4200,1009 NE STANTON ST,,,15.1,,1995,1995/11/29 00:00:00+00,"Private, Side Yard",IRVINGTON,31,,
53,45.52436302,-122.6229099,53,68,47,30,43,"This tree is one of a pair of Heritage Pines at this location, and is found along NE Couch St.",Pinus densiflora,Japanese red pine,1N1E36DA  5600,110 NE 39TH AVE,2019/09/06 23:00:00+00,2019/09/06 23:00:00+00,11.25,2019/09/06 21:22:48+00,1995,1995/11/29 00:00:00+00,Right Of Way,LAURELHURST,35,2019/09/06 21:22:57+00,Good condition 
54,45.55286352,-122.6778813,54,70,58,61,56,west side between N Shaver St and N Mason St,Salix babylonica,Weeping willow,1N1E22CB  2300,4045 N MISSOURI AVE,2018/09/11 00:00:00+00,2018/09/11 00:00:00+00,14.9,2018/09/11 00:00:00+00,1995,1995/11/29 00:00:00+00,"Private, Side Yard",BOISE,8,2018/09/11 00:00:00+00,
55,45.59312894,-122.7490359,55,71,110,95,63,"This tree is on west side of the lot, between N Hudson St and N Smith St.",Quercus garryana,Oregon white oak,1N1W01DC  15700,9107 N RICHMOND AVE,,,16.5,,1995,1995/11/29 00:00:00+00,"Private, Rear Yard",ST. JOHNS,61,,
56,45.52782786,-122.706025,56,73,40,54,25,This tree is a male Ginko.,Ginkgo biloba,Ginkgo,1N1E32AD  8500,662 NW MELINDA AVE,,,6.5,,1995,1995/11/29 00:00:00+00,"Private, Front Yard",HILLSIDE,28,,
57,45.46238444,-122.6271341,57,74,72,61,62,south side between SW 33rd Ave and SW 36th Ave,Castanea sativa,Spanish chestnut,1S1E24DC  5201,3436 SE JOHNSON CREEK BLVD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.5,2018/08/10 00:00:00+00,1995,1995/11/29 00:00:00+00,Private (Public Easement?),ARDENWALD-JOHNSON CREEK,3,2018/08/10 00:00:00+00,
58,45.48942941,-122.707409,58,75,81,108,65,"This tree is on the east side of the lot, north of SW Sunset Blvd.",Quercus garryana,Oregon white oak,1S1E17AA  6000,4620 SW 29TH PL,2018/09/19 00:00:00+00,2018/09/19 00:00:00+00,18.1,2018/09/19 00:00:00+00,1996,1996/04/03 00:00:00+00,"Private, Front Yard",HILLSDALE,27,2018/09/19 00:00:00+00,
59,45.58234617,-122.7190607,59,77,51,34,30,"This tree is around the corner on this lot, on Girard.",Cornus nuttallii,Pacific dogwood,1N1E08CB  14100,7817 N HAVEN AVE,2018/09/19 00:00:00+00,2018/09/19 00:00:00+00,7.6,2018/09/19 00:00:00+00,1996,1996/04/03 00:00:00+00,City of Portland (Right of Way),PORTSMOUTH,51,2018/09/19 00:00:00+00,
60,45.56592658,-122.6172891,60,78,52,78,46,This tree is not visible from the street.,Juglans regia,English walnut,1N2E18CC  2200,5941 NE 45TH AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,12.13,2018/08/10 00:00:00+00,1996,1996/04/03 00:00:00+00,"Private, Side Yard",CULLY,16,2018/08/10 00:00:00+00,
61,45.55154327,-122.6403834,61,79,60,95,42,This tree was brought from California on a flat-bed truck in the 1920s and planted by Thomas Autzen at his house.,Quercus chrysolepis,Canyon live oak,1N1E24CC  3700,2425 NE ALAMEDA ST,,,11.1,,1996,1996/04/03 00:00:00+00,"Private, Side Yard",ALAMEDA,1,,
62,45.54208746,-122.6513126,62,80,35,50,20,"This is one of a line 5 Heritage Wingnuts in front of the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #80 being at 14th and #84 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  6900,2737 NE 15TH AVE,2019/09/05 20:14:56+00,2016/09/05 20:15:07+00,4.7,2019/09/05 20:15:22+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:24:46+00,Good condition 
63,45.54209498,-122.651146,63,81,35,48,20,"This is one of a line 5 Heritage Wingnuts in front of the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #80 being at 14th and #84 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  6900,2737 NE 15TH AVE,2019/09/05 20:14:06+00,2019/09/05 20:14:12+00,5.4,2019/09/05 20:14:18+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:25:41+00,"Replaced nails with new hardware (screws, washers and springs)"
64,45.54208919,-122.6509426,64,82,35,52,20,"This is one of a line 5 Heritage Wingnuts in front of the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #80 being at 14th and #84 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  6900,2737 NE 15TH AVE,2019/09/05 19:43:07+00,2019/09/05 19:43:12+00,5.7,2019/09/05 19:43:17+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:26:40+00,"Replaced nails with new hardware (screws, washers and springs)"
65,45.54209019,-122.6507576,65,83,35,62,24,"This is one of a line 5 Heritage Wingnuts in front of the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #80 being at 14th and #84 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  6900,2737 NE 15TH AVE,2019/09/05 19:28:37+00,2019/09/05 19:28:41+00,6.9,2019/09/05 19:28:46+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:27:46+00,"Replaced nails with new hardware ( screws, washers and springs)"
66,45.54208144,-122.6502336,66,84,35,74,24,"This is one of a line 5 Heritage Wingnuts in front of the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #80 being at 14th and #84 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  6900,2737 NE 15TH AVE,2019/09/05 19:09:10+00,2019/09/05 19:09:17+00,7.6,2019/09/05 19:09:26+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/05 21:28:48+00,Good condition 
67,45.54208898,-122.6500519,67,85,55,69,25,"This is one of a line 4 Heritage Wingnuts across the street from the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #85 being at 14th and #88 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  19000,1408 NE KNOTT ST,2019/09/06 18:24:27+00,2019/09/06 18:24:32+00,7.6,2019/09/06 18:24:46+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/11 21:30:01+00,Good condition 
